,time_index,compound_id,step,braking_id,time,pressure_bar,temp_c,speed_kph,mu,A_1,A_2,A_3,A_4,A_5,A_6,B_1,B_2,B_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,B_11,B_12,B_13,B_14,B_15,B_16,B_17,B_18,B_19,B_20,B_21,B_22,B_23,B_24,C_1,C_2,C_3,C_4,C_5,C_6,D_1,E_1,E_2,E_3,E_4,E_5,E_6,E_7,E_8,E_9,E_10,E_11,F_1,F_2,F_3,F_4,F_5,F_6,F_7,F_8,F_9,F_10,F_11,F_12
2051,2051,17937-115,Fading 1,fading_1_16,1.302333333,12.03651846,525.0555858,84.32560276,0.3838902961,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2052,2052,17937-115,Fading 1,fading_1_16,1.506666667,11.58385427,524.9374441,81.35797936,0.3976358328,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2053,2053,17937-115,Fading 1,fading_1_16,1.711,11.05931299,525.1431736,78.27761043,0.4249397259,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2054,2054,17937-115,Fading 1,fading_1_16,1.915333333,10.67852589,525.5851865,75.28904858,0.442567217,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2055,2055,17937-115,Fading 1,fading_1_16,2.119666667,10.15519602,526.1392304,72.24250331,0.4546118554,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2056,2056,17937-115,Fading 1,fading_1_16,2.324,9.752199708,526.9152991,69.22011779,0.447523423,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2057,2057,17937-115,Fading 1,fading_1_16,2.528333333,9.795002923,528.0335714,66.25007842,0.4480117191,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2058,2058,17937-115,Fading 1,fading_1_16,2.732666667,9.909279431,529.5042319,63.27198579,0.4596575823,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2059,2059,17937-115,Fading 1,fading_1_16,2.937,10.06353253,531.2417296,60.27376003,0.4438123722,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2060,2060,17937-115,Fading 1,fading_1_16,3.141333333,10.50044836,533.127923,57.28761415,0.458558916,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2061,2061,17937-115,Fading 1,fading_1_16,3.345666667,10.58888142,535.3440983,54.25314876,0.4112999868,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2062,2062,17937-115,Fading 1,fading_1_16,3.55,10.68135252,537.8719233,51.33948215,0.418591876,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2063,2063,17937-115,Fading 1,fading_1_16,3.754333333,11.07465753,540.6971394,48.32917652,0.4095990885,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2064,2064,17937-115,Fading 1,fading_1_16,3.958666667,11.31734369,543.5610572,45.43081108,0.4072471287,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2065,2065,17937-115,Fading 1,fading_1_16,4.163,11.40577675,546.6103352,42.46560366,0.3878536332,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2066,2066,17937-115,Fading 1,fading_1_16,4.367333333,11.68238243,549.6025792,39.41905839,0.3824742373,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2067,2067,17937-115,Fading 1,fading_1_16,4.571666667,11.55356898,552.7720359,36.48123202,0.3964964751,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2068,2068,17937-115,Fading 1,fading_1_16,4.776,11.45423322,555.8131662,33.53132578,0.3985229041,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2069,2069,17937-115,Fading 1,fading_1_16,4.980333333,11.12836345,558.8013364,30.46062075,0.4118371125,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2070,2070,17937-115,Fading 1,fading_1_16,5.184666667,10.95674679,561.7039557,27.40280093,0.4175827306,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2071,2071,17937-115,Fading 1,fading_1_16,5.389,10.62078193,564.5882427,24.38202606,0.438514359,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2072,2072,17937-115,Fading 1,fading_1_16,5.593333333,9.801059982,567.3666096,21.35722457,0.4802799565,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2073,2073,17937-115,Fading 1,fading_1_16,5.797666667,9.620155827,569.8190683,18.34691894,0.4794986826,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2074,2074,17937-115,Fading 1,fading_1_16,6.002,8.840006661,571.9456189,15.30037367,0.5062898648,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2075,2075,17937-115,Fading 1,fading_1_16,6.206333333,9.027371678,573.7584829,12.29006803,0.5239336324,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2076,2076,17937-115,Fading 1,fading_1_16,6.410666667,8.656679682,575.4124667,9.291842275,0.5406414991,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2077,2077,17937-115,Fading 1,fading_1_16,6.615,7.943561966,576.9197918,6.245297005,0.560441908,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2078,2078,17937-115,Fading 1,fading_1_17,0.5,14.88495129,534.6637651,97.0980606,0.315683462,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2079,2079,17937-115,Fading 1,fading_1_17,0.704,13.81527471,533.5760466,93.57315215,0.3443464461,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2080,2080,17937-115,Fading 1,fading_1_17,0.908,13.29194484,532.7938671,90.415472,0.3511093478,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2081,2081,17937-115,Fading 1,fading_1_17,1.112,12.95880661,532.3477804,87.38825454,0.3601428266,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2082,2082,17937-115,Fading 1,fading_1_17,1.316,12.38580885,532.3905558,84.37553292,0.3765007477,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2083,2083,17937-115,Fading 1,fading_1_17,1.52,12.18350309,532.8305318,81.37005924,0.376720481,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2084,2084,17937-115,Fading 1,fading_1_17,1.724,11.85763333,533.6432652,78.37666543,0.3956663717,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2085,2085,17937-115,Fading 1,fading_1_17,1.928,11.64927051,534.7615375,75.39535151,0.3903439436,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2086,2086,17937-115,Fading 1,fading_1_17,2.132,11.51238098,536.1547948,72.38504587,0.4021607105,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2087,2087,17937-115,Fading 1,fading_1_17,2.336,11.27252145,538.0369143,69.36024438,0.4001831111,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2088,2088,17937-115,Fading 1,fading_1_17,2.54,11.15986016,540.132911,66.36685057,0.4063844722,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2089,2089,17937-115,Fading 1,fading_1_17,2.744,11.01206793,542.522225,63.38795262,0.4103640858,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2090,2090,17937-115,Fading 1,fading_1_17,2.948,11.13078628,545.021533,60.40905467,0.4106326487,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2091,2091,17937-115,Fading 1,fading_1_17,3.152,10.94180605,547.6797212,57.48814013,0.403357036,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2092,2092,17937-115,Fading 1,fading_1_17,3.356,11.06173581,550.460125,54.4778345,0.4211798456,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2093,2093,17937-115,Fading 1,fading_1_17,3.56,11.31128663,553.4849599,51.50860045,0.4052858058,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2094,2094,17937-115,Fading 1,fading_1_17,3.764,11.4118338,556.39369,48.52728652,0.4153202918,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2095,2095,17937-115,Fading 1,fading_1_17,3.968,11.26404157,559.3390848,45.53389271,0.4097781304,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2096,2096,17937-115,Fading 1,fading_1_17,4.172,11.38275992,562.2233718,42.50425927,0.3990112003,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2097,2097,17937-115,Fading 1,fading_1_17,4.376,11.27494428,565.0526618,39.56160095,0.4156132694,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2098,2098,17937-115,Fading 1,fading_1_17,4.58,11.17197428,567.8452872,36.57787105,0.4267708365,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2099,2099,17937-115,Fading 1,fading_1_17,4.784,10.90304087,570.6562448,33.54823761,0.4246711631,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2100,2100,17937-115,Fading 1,fading_1_17,4.988,10.68135252,573.2838792,30.54276392,0.4422009949,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2101,2101,17937-115,Fading 1,fading_1_17,5.192,10.50327499,575.6365285,27.56144999,0.4472792749,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2102,2102,17937-115,Fading 1,fading_1_17,5.396,9.95450547,577.9402917,24.48349704,0.4579729606,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2103,2103,17937-115,Fading 1,fading_1_17,5.6,9.790964884,580.0362884,21.49010323,0.4810937834,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2104,2104,17937-115,Fading 1,fading_1_17,5.804,9.198584538,582.0039587,18.52086918,0.5062166204,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2105,2105,17937-115,Fading 1,fading_1_17,6.008,9.100460187,583.5316531,15.47190794,0.5098788415,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2106,2106,17937-115,Fading 1,fading_1_17,6.212,8.630432428,584.772141,12.47368218,0.5291177099,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2107,2107,17937-115,Fading 1,fading_1_17,6.416,8.002921142,585.9270779,9.456128618,0.5409588916,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2108,2108,17937-115,Fading 1,fading_1_17,6.62,8.579553134,586.9720209,6.523134203,0.5456709494,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2109,2109,17937-115,Fading 1,fading_1_18,0.56,14.92129364,537.8719233,96.55446608,0.3128757591,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2110,2110,17937-115,Fading 1,fading_1_18,0.7636666667,13.99173703,536.7190232,93.13988719,0.3345561083,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2111,2111,17937-115,Fading 1,fading_1_18,0.9673333333,13.59923962,536.2199764,90.04582773,0.3418317209,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2112,2112,17937-115,Fading 1,fading_1_18,1.171,13.16232378,536.1181301,87.08142563,0.3455427717,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2113,2113,17937-115,Fading 1,fading_1_18,1.374666667,13.15828574,536.395152,84.14118329,0.3563097018,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2114,2114,17937-115,Fading 1,fading_1_18,1.578333333,12.81545622,536.8229065,81.1324883,0.3559678945,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2115,2115,17937-115,Fading 1,fading_1_18,1.782,12.30343285,537.6274922,78.11574007,0.3847041231,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2116,2116,17937-115,Fading 1,fading_1_18,1.985666667,11.91578109,538.7702076,75.16341784,0.3840286467,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2117,2117,17937-115,Fading 1,fading_1_18,2.189333333,11.49299839,540.3916005,72.14022701,0.3948281299,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2118,2118,17937-115,Fading 1,fading_1_18,2.393,11.29553828,542.0944706,69.1307267,0.4044068728,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2119,2119,17937-115,Fading 1,fading_1_18,2.596666667,11.01045271,544.2984243,66.10914651,0.4073203731,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2120,2120,17937-115,Fading 1,fading_1_18,2.800333333,10.8234915,546.7019968,63.17293079,0.4175094862,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2121,2121,17937-115,Fading 1,fading_1_18,3.004,10.87881263,549.3601851,60.19644881,0.4228888821,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2122,2122,17937-115,Fading 1,fading_1_18,3.207666667,10.92565389,552.1752166,57.24412659,0.4214077171,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2123,2123,17937-115,Fading 1,fading_1_18,3.411333333,10.95513157,555.2204207,54.2193251,0.4182093773,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2124,2124,17937-115,Fading 1,fading_1_18,3.615,10.86912134,558.3430281,51.30324252,0.4229865413,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2125,2125,17937-115,Fading 1,fading_1_18,3.818666667,10.8234915,561.3902691,48.2872996,0.4142134871,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
2126,2126,17937-115,Fading 1,fading_1_18,4.022333333,10.87437079,564.5149134,45.35027856,0.4102094587,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
